	words_perf_verbs	words_imperf_verbs	things_concr_k10	abstr_concr_k10	mean
4412	прокол_NOUN	прокол_NOUN	0.26563258444398674	0.18886589879273036	0.22724924161835855
4413	даша_NOUN	даша_NOUN	0.244322720285954	0.21810751491680982	0.23121511760138191
4414	культурообразующий_ADJ	культурообразующий_ADJ	0.13483204909188137	0.34741330894571465	0.24112267901879803
4415	преддверие_NOUN	преддверие_NOUN	0.15344178844204565	0.18404799150431986	0.16874488997318277
4416	комиссар_NOUN	комиссар_NOUN	0.2223379085802916	0.19302226183372956	0.2076800852070106
4417	выясняться_VERB	выясняться_VERB	0.16271377563628914	0.1970176955978158	0.17986573561705246
4418	аконит_NOUN	аконит_NOUN	0.4391374007480128	0.1923953685621767	0.31576638465509477
4419	клауда_NOUN	аконит_NOUN	0.4391374007480128	0.1923953685621767	0.31576638465509477
4420	попсовый_ADJ	попсовый_ADJ	0.24737315610194632	0.2845971398780708	0.26598514799000855
4421	знаться_VERB	знаться_VERB	0.19647117703710662	0.2664315536096154	0.23145136532336102
4422	поисковик_NOUN	поисковик_NOUN	0.20604290158249622	0.22266665460437873	0.21435477809343748
4423	образованный_ADJ	образованный_ADJ	0.13057217262622206	0.18716819856122413	0.1588701855937231
4424	газданова_NOUN	образованный_ADJ	0.13057217262622206	0.18716819856122413	0.1588701855937231
4425	банальный_ADJ	банальный_ADJ	0.203720193668622	0.29438957801533083	0.24905488584197644
4426	гостевой_ADJ	гостевой_ADJ	0.17975737458265145	0.14663603219154583	0.16319670338709863
4427	пропагандировать_VERB	пропагандировать_VERB	0.15104270737459852	0.2939949864758301	0.22251884692521431
4428	тырныауз_NOUN	тырныауз_NOUN	0.18661168936834516	0.14655799405451386	0.1665848417114295
4429	официально_ADV	официально_ADV	0.1331781023779687	0.18188073700515953	0.15752941969156412
4430	биение_NOUN	биение_NOUN	0.23181068208521305	0.2661744190756309	0.24899255058042197
4431	неясно_ADV	неясно_ADV	0.17860601091262668	0.22456217257027283	0.20158409174144976
4432	визитка_NOUN	визитка_NOUN	0.38449930630939505	0.16888504877942884	0.27669217754441194
4433	бобруйск_NOUN	бобруйск_NOUN	0.18290397387941854	0.1614866177969134	0.17219529583816595
4434	вард_NOUN	вард_NOUN	0.21464433988865944	0.2028470346622528	0.20874568727545612
4435	миллиардер_NOUN	миллиардер_NOUN	0.17630683806688843	0.20173796460422172	0.1890224013355551
4436	каноник_NOUN	каноник_NOUN	0.23051565066574042	0.27720460382865264	0.25386012724719653
4437	неоцинковать_VERB	каноник_NOUN	0.23051565066574042	0.27720460382865264	0.25386012724719653
4438	антипирата_NOUN	каноник_NOUN	0.23051565066574042	0.27720460382865264	0.25386012724719653
4439	ходорковский_NOUN	ходорковский_NOUN	0.17867477970942294	0.27075689256123786	0.22471583613533042
4440	нау_NOUN	нау_NOUN	0.16895159190755585	0.16733711932307188	0.16814435561531388
4441	застольный_ADJ	застольный_ADJ	0.27694458385837795	0.27603216840609696	0.2764883761322374
4442	защищаться_VERB	защищаться_VERB	0.19820720126957778	0.2451698647915166	0.2216885330305472
4443	диканька_NOUN	диканька_NOUN	0.22695137063715443	0.21843786080556143	0.22269461572135793
4444	душок_NOUN	душок_NOUN	0.23693910050173508	0.28483220046702207	0.26088565048437856
4445	крышуета_NOUN	крышуета_NOUN	0.18118900157363985	0.22419421519079524	0.20269160838221756
4446	соблазнительный_ADJ	соблазнительный_ADJ	0.32790384235907	0.28550951451764084	0.3067066784383554
4447	измерять_VERB	измерять_VERB	0.27916406639885105	0.2470365334829297	0.26310029994089035
4448	рыжий_ADJ	рыжий_ADJ	0.331288734063532	0.23417169040706703	0.2827302122352995
4449	платность_NOUN	платность_NOUN	0.14092930896846037	0.28090961205947995	0.21091946051397015
4450	удручать_VERB	удручать_VERB	0.15018167052596015	0.29522225481429926	0.2227019626701297
4451	застой_NOUN	застой_NOUN	0.18116336435784638	0.2946798231558356	0.23792159375684097
4452	шнуровать_VERB	шнуровать_VERB	0.39102954389474676	0.16753134654106805	0.2792804452179074
4453	дудаев_NOUN	дудаев_NOUN	0.2042995261462949	0.2658630202630016	0.23508127320464828
4454	истребительный_ADJ	истребительный_ADJ	0.268559670557373	0.2330016077809182	0.2507806391691456
4455	маневр_NOUN	маневр_NOUN	0.1975170148133842	0.28929499633443334	0.2434060055739088
4456	располагаться_VERB	располагаться_VERB	0.17761502102727908	0.16487884609878245	0.17124693356303078
4457	кения_NOUN	кения_NOUN	0.23383101421247035	0.17231211371468833	0.20307156396357934
4458	краб_NOUN	краб_NOUN	0.30716036478610076	0.14951016462558447	0.22833526470584262
4459	кадрит_NOUN	краб_NOUN	0.30716036478610076	0.14951016462558447	0.22833526470584262
4460	звание_NOUN	звание_NOUN	0.2186570132917542	0.23853207715607433	0.22859454522391426
4461	дедовщина_NOUN	дедовщина_NOUN	0.20634249399588045	0.33391505700127955	0.27012877549858
4462	недюжинный_ADJ	недюжинный_ADJ	0.17585094880105387	0.4175426509814669	0.2966967998912604
4463	фуко_NOUN	фуко_NOUN	0.18239109986106442	0.3399430675256623	0.26116708369336333
4464	неблагодарность_NOUN	неблагодарность_NOUN	0.20466070705221293	0.4809636692340452	0.3428121881431291
4465	самонадеянный_ADJ	самонадеянный_ADJ	0.16766507356276467	0.31131951010174574	0.2394922918322552
4466	тарас_NOUN	тарас_NOUN	0.21872835922480593	0.186036667450808	0.20238251333780696
4467	девятитонный_ADJ	тарас_NOUN	0.21872835922480593	0.186036667450808	0.20238251333780696
4468	листва_NOUN	листва_NOUN	0.40060277049084253	0.21812092019835835	0.30936184534460043
4469	сэмми_NOUN	сэмми_NOUN	0.24692515968742496	0.21481644389318913	0.23087080179030706
4470	бородавка_NOUN	бородавка_NOUN	0.29868728425474433	0.19917538203241772	0.248931333143581
4471	скептически_ADV	скептически_ADV	0.14807325144912561	0.25601725561119065	0.20204525353015812
4472	финансировать_VERB	финансировать_VERB	0.1293454396513855	0.24626743665175416	0.18780643815156983
4473	нетаниягу_NOUN	нетаниягу_NOUN	0.16061468521012395	0.254442368928645	0.2075285270693845
4474	негласный_ADJ	негласный_ADJ	0.15250309159641737	0.2179214571915939	0.18521227439400562
4475	зи_NOUN	зи_NOUN	0.24722836290554664	0.14551169823988747	0.19637003057271707
4476	легковесомый_ADJ	зи_NOUN	0.24722836290554664	0.14551169823988747	0.19637003057271707
4477	удосужиться_VERB	удосуживаться_VERB	0.1933393754615497	0.21001684012684896	0.2016781077941993
4478	наезд_NOUN	наезд_NOUN	0.23732440568712615	0.2796769989737654	0.25850070233044575
4479	савельзона_NOUN	наезд_NOUN	0.23732440568712615	0.2796769989737654	0.25850070233044575
4480	резонанс_NOUN	резонанс_NOUN	0.18100642538689407	0.2703951601491869	0.2257007927680405
4481	фатальный_ADJ	фатальный_ADJ	0.14434426140320217	0.29300292463551225	0.2186735930193572
4482	привал_NOUN	привал_NOUN	0.2756100891937219	0.19478932068856097	0.23519970494114142
4483	ом_NOUN	ом_NOUN	0.1814687612236017	0.14710093436302824	0.16428484779331498
4484	перемалывать_VERB	перемалывать_VERB	0.3670396996061065	0.1850465785353664	0.27604313907073647
4485	изабелла_NOUN	изабелла_NOUN	0.29455460355074264	0.2467830254819726	0.2706688145163576
4486	несвежий_ADJ	несвежий_ADJ	0.31093658397055496	0.20577174591780314	0.25835416494417907
4487	сабмит_NOUN	сабмит_NOUN	0.1875608431851755	0.2397072030353951	0.2136340231102853
4488	женин_ADJ	женин_ADJ	0.2568011310377056	0.2302160337911797	0.24350858241444262
4489	визит_NOUN	визит_NOUN	0.140935128983478	0.20100350605037748	0.17096931751692773
4490	обессудить_VERB	обессудить_VERB	0.22951923243994496	0.25808815527676077	0.24380369385835288
4491	титульный_ADJ	титульный_ADJ	0.20593089748311955	0.17998258411716353	0.19295674080014152
4492	проклекотать_VERB	титульный_ADJ	0.20593089748311955	0.17998258411716353	0.19295674080014152
4493	плейбой_NOUN	плейбой_NOUN	0.2330177196491671	0.22423747882210168	0.2286275992356344
4494	восстанавливать_VERB	восстанавливать_VERB	0.14580957759819044	0.19196164630939858	0.1688856119537945
4495	поляна_NOUN	поляна_NOUN	0.2773935617298148	0.17215200638882167	0.22477278405931822
4496	поеживаться_VERB	поеживаться_VERB	0.29875372063354844	0.2128327088363267	0.25579321473493755
4497	индексировать_VERB	индексировать_VERB	0.17060103135651775	0.21404678189441828	0.192323906625468
4498	откормленный_ADJ	откормленный_ADJ	0.26290173319939936	0.1956965208142394	0.22929912700681937
4499	лот_NOUN	лот_NOUN	0.18537253509544124	0.15946361623157693	0.17241807566350908
4500	приблизить_VERB	приближать_VERB	0.1480874538073825	0.19788092027768905	0.17298418704253576
4501	приклеиться_VERB	приклеиваться_VERB	0.3221827243898474	0.16813931102806717	0.2451610177089573
4502	полуслово_NOUN	полуслово_NOUN	0.21472091658020495	0.2373256601736642	0.22602328837693458
4503	шоукросс_NOUN	полуслово_NOUN	0.21472091658020495	0.2373256601736642	0.22602328837693458
4504	швейцария_NOUN	швейцария_NOUN	0.19591050317440428	0.16450105583176566	0.18020577950308497
4505	отборный_ADJ	отборный_ADJ	0.2652640796605362	0.18997727746674314	0.22762067856363968
4506	уместный_ADJ	уместный_ADJ	0.23599832159670023	0.2571579358636931	0.2465781287301967
4507	чарт_NOUN	чарт_NOUN	0.20027067025845557	0.16521643961092453	0.18274355493469005
4508	бестолковый_ADJ	бестолковый_ADJ	0.22538056854784533	0.2978158403964087	0.261598204472127
4509	превысить_VERB	превышать_VERB	0.1330070035601037	0.2065682564300758	0.16978762999508973
4510	джульетта_NOUN	джульетта_NOUN	0.272996910675805	0.2467045826056869	0.2598507466407459
4511	обескровить_VERB	обескровливать_VERB	0.17419696489977438	0.2696930566173732	0.22194501075857379
4512	панацея_NOUN	панацея_NOUN	0.1654261863939056	0.2526649521899279	0.20904556929191676
4513	неловкий_ADJ	неловкий_ADJ	0.2026761717975778	0.2605185681851535	0.23159736999136565
4514	оффшор_NOUN	оффшор_NOUN	0.19426947210805873	0.22014169055175614	0.20720558132990743
4515	обновляться_VERB	обновляться_VERB	0.17424144341953698	0.22219330589651812	0.19821737465802755
4516	щастье_NOUN	щастье_NOUN	0.204111504100447	0.26132286685669154	0.2327171854785693
4517	излагаться_VERB	излагаться_VERB	0.160968148411377	0.2988666662733282	0.2299174073423526
4518	броня_NOUN	броня_NOUN	0.334801505926096	0.20586766389059957	0.2703345849083478
4519	кустурица_NOUN	кустурица_NOUN	0.21242586791752993	0.21210501704310508	0.2122654424803175
4520	халм_NOUN	кустурица_NOUN	0.21242586791752993	0.21210501704310508	0.2122654424803175
4521	интертекстуальность_NOUN	интертекстуальность_NOUN	0.17265402676109906	0.4108490999360178	0.29175156334855845
4522	завотделом_NOUN	завотделом_NOUN	0.12739812484791008	0.18529698942719933	0.15634755713755472
4523	зушумить_VERB	завотделом_NOUN	0.12739812484791008	0.18529698942719933	0.15634755713755472
4524	насмотреться_VERB	насмотреться_VERB	0.20122710999066587	0.24573274600089	0.22347992799577793
4525	гороскоп_NOUN	гороскоп_NOUN	0.18928522475080145	0.31824735153914463	0.25376628814497304
4526	бейрут_NOUN	бейрут_NOUN	0.20894693276614448	0.20519870272419521	0.20707281774516983
4527	клара_NOUN	клара_NOUN	0.26991846543510994	0.22924211713318882	0.24958029128414938
4528	иванчук_NOUN	иванчук_NOUN	0.19932525421243838	0.18174626374684594	0.19053575897964214
4529	банально_ADV	банально_ADV	0.21975397689446963	0.24175614489184297	0.23075506089315628
4530	подшипник_NOUN	подшипник_NOUN	0.3851381441392333	0.2070598379016478	0.29609899102044057
4531	растрепать_VERB	растрепывать_VERB	0.3786611783671495	0.24313869353742623	0.3108999359522879
4532	выставлять_VERB	выставлять_VERB	0.1581111754299101	0.1548471687638097	0.1564791720968599
4533	гражданственность_NOUN	гражданственность_NOUN	0.1602561366161404	0.4750299085239953	0.3176430225700678
4534	времяпрепровождение_NOUN	времяпрепровождение_NOUN	0.22293646045556476	0.26788590984990207	0.2454111851527334
4535	синергетический_ADJ	синергетический_ADJ	0.15690601933821363	0.3106200917006035	0.23376305551940857
4536	карт-бланш_NOUN	карт-бланш_NOUN	0.16512649286852654	0.2734214601596063	0.2192739765140664
4537	прогуливаться_VERB	прогуливаться_VERB	0.2453422461690673	0.1820470891283123	0.2136946676486898
4538	рокот_NOUN	рокот_NOUN	0.263453113200922	0.18667922090717923	0.22506616705405064
4539	угадывать_VERB	угадывать_VERB	0.22423935389121397	0.21065425753251507	0.21744680571186453
4540	певческий_ADJ	певческий_ADJ	0.2764566583034956	0.2332630553608767	0.25485985683218615
4541	стрессовый_ADJ	стрессовый_ADJ	0.14493075990062457	0.30786664785819584	0.2263987038794102
4542	артефакт_NOUN	артефакт_NOUN	0.3312866059556775	0.29837238649696196	0.3148294962263197
4543	крушить_VERB	крушить_VERB	0.23554989982535793	0.22564651615509743	0.23059820799022768
4544	анатолийский_ADJ	анатолийский_ADJ	0.15864000239496795	0.19067633663718853	0.17465816951607824
4545	веснушка_NOUN	веснушка_NOUN	0.29965223148585823	0.20803765003810323	0.2538449407619807
4546	поветрие_NOUN	поветрие_NOUN	0.1888392545465542	0.2881885632532529	0.23851390889990357
4547	дипломатия_NOUN	дипломатия_NOUN	0.18091655601555057	0.3389130000943392	0.2599147780549449
4548	блеклый_ADJ	блеклый_ADJ	0.24950571152807338	0.2603835695124378	0.25494464052025556
4549	бесстрастно_ADV	бесстрастно_ADV	0.22528122235889558	0.2715570779101928	0.2484191501345442
4550	девайс_NOUN	девайс_NOUN	0.41320240746482134	0.23029218602298043	0.3217472967439009
4551	кинобомба_NOUN	девайс_NOUN	0.41320240746482134	0.23029218602298043	0.3217472967439009
4552	безобразный_ADJ	безобразный_ADJ	0.19488930824210082	0.29743804274017743	0.24616367549113913
4553	снабдить_VERB	снабжать_VERB	0.2263562878124928	0.15877895661806382	0.19256762221527832
4554	премьер-министр_NOUN	премьер-министр_NOUN	0.1516779722020718	0.221964119522481	0.18682104586227638
4555	неизбежный_ADJ	неизбежный_ADJ	0.13645802860735795	0.3236905383919355	0.23007428349964673
4556	новобранов_NOUN	неизбежный_ADJ	0.13645802860735795	0.3236905383919355	0.23007428349964673
4557	тающий_ADJ	тающий_ADJ	0.2688929952932385	0.2140491412569459	0.2414710682750922
4558	выпь_NOUN	выпь_NOUN	0.2517142959035527	0.18861313029193547	0.22016371309774407
4559	кузнецов_NOUN	кузнецов_NOUN	0.21304620750844058	0.1882674771673779	0.20065684233790926
4560	братски_ADV	братски_ADV	0.20046674132385509	0.2547940355140248	0.22763038841893996
4561	засилие_NOUN	засилие_NOUN	0.15566145121921487	0.3061467094497913	0.23090408033450308
4562	марья_NOUN	марья_NOUN	0.21666021611202152	0.18903293310371322	0.20284657460786737
4563	техно_NOUN	техно_NOUN	0.18637427667281478	0.19903471158495284	0.1927044941288838
4564	коврик_NOUN	коврик_NOUN	0.4261157184065139	0.16210014335011477	0.2941079308783143
4565	сосна_NOUN	сосна_NOUN	0.5526255748223005	0.17748318580042094	0.3650543803113607
4566	обманный_ADJ	обманный_ADJ	0.16558943297145062	0.2798590396270381	0.22272423629924437
4567	словоохотливый_ADJ	словоохотливый_ADJ	0.2208281080513274	0.2708952168262512	0.2458616624387893
4568	нарочитый_ADJ	нарочитый_ADJ	0.2111907806661078	0.4192690969223742	0.315229938794241
4569	фотосафари_NOUN	фотосафари_NOUN	0.2713257929993461	0.16632287993406297	0.21882433646670454
4570	муамар_NOUN	муамар_NOUN	0.188912918531179	0.23415387664871412	0.21153339758994655
4571	передышка_NOUN	передышка_NOUN	0.2082629646631049	0.23557490235371006	0.22191893350840747
4572	виновность_NOUN	виновность_NOUN	0.1389645398687181	0.38868205699797886	0.2638232984333485
4573	наличный_ADJ	наличный_ADJ	0.2164805634827837	0.2045584350744471	0.2105194992786154
4574	букашка_NOUN	букашка_NOUN	0.3041635814624782	0.23408912262719972	0.2691263520448389
4575	кузмы_NOUN	букашка_NOUN	0.3041635814624782	0.23408912262719972	0.2691263520448389
4576	джем_NOUN	джем_NOUN	0.49946886091379206	0.1683474748820813	0.33390816789793665
4577	дива_NOUN	дива_NOUN	0.22962610153327684	0.22988038291889232	0.22975324222608456
4578	лоббизм_NOUN	лоббизм_NOUN	0.1482585062975858	0.3487583362129234	0.2485084212552546
4579	микшировать_VERB	микшировать_VERB	0.2904746469069484	0.2126130690196614	0.2515438579633049
4580	мчаться_VERB	мчаться_VERB	0.26644322300898854	0.2298193741092834	0.24813129855913596
4581	подконтрольный_ADJ	подконтрольный_ADJ	0.14997074687154963	0.23079147422716143	0.19038111054935553
4582	отлаживать_VERB	отлаживать_VERB	0.17396236138399263	0.22988681092527177	0.2019245861546322
4583	инфобокс_NOUN	отлаживать_VERB	0.17396236138399263	0.22988681092527177	0.2019245861546322
4584	насиловать_VERB	насиловать_VERB	0.22101061791688478	0.265209918135249	0.2431102680260669
4585	одр_NOUN	одр_NOUN	0.24137516055404307	0.2559626402065542	0.24866890038029862
4586	клубок_NOUN	клубок_NOUN	0.3293097185680328	0.22229583068721132	0.27580277462762204
4587	помор_NOUN	помор_NOUN	0.23957800443447458	0.22571137640093797	0.23264469041770627
4588	посещать_VERB	посещать_VERB	0.16414614086031817	0.16953162719142248	0.16683888402587033
4589	близжайший_ADJ	близжайший_ADJ	0.1455322763259164	0.14256855634911136	0.14405041633751386
4590	имбирь_NOUN	имбирь_NOUN	0.5341364408555702	0.2123975580765151	0.37326699946604264
4591	взводный_NOUN	взводный_NOUN	0.32058076506003874	0.21489783325506795	0.26773929915755335
4592	излет_NOUN	излет_NOUN	0.2151484501228254	0.2384111334735143	0.22677979179816987
4593	автограф_NOUN	автограф_NOUN	0.27315583419613626	0.17626549540933914	0.22471066480273771
4594	паттерн_NOUN	паттерн_NOUN	0.18028092991611538	0.3318457561382449	0.25606334302718015
4595	хутор_NOUN	хутор_NOUN	0.22039800915043592	0.18798027137284715	0.20418914026164153
4596	жигули_NOUN	жигули_NOUN	0.45634381636313853	0.16594699369834334	0.31114540503074095
4597	мошенник_NOUN	мошенник_NOUN	0.19503837507150887	0.2617964514672263	0.2284174132693676
4598	сиська_NOUN	сиська_NOUN	0.31044974588806873	0.2183109935232909	0.2643803697056798
4599	междугородный_ADJ	междугородный_ADJ	0.2930821230134822	0.16721675382713336	0.23014943842030777
4600	осаго_NOUN	осаго_NOUN	0.22911173131680723	0.19322258137542453	0.21116715634611588
4601	символически_ADV	символически_ADV	0.22641723236645905	0.3013553248512951	0.2638862786088771
4602	цивилизован_NOUN	символически_ADV	0.22641723236645905	0.3013553248512951	0.2638862786088771
4603	допоздна_ADV	допоздна_ADV	0.22579244397903583	0.18653090430483452	0.20616167414193518
4604	пьющий_ADJ	пьющий_ADJ	0.22206402626987884	0.2220339228617846	0.22204897456583172
4605	заоблачный_ADJ	заоблачный_ADJ	0.16412704961947686	0.222812169857134	0.19346960973830543
4606	родительский_ADJ	родительский_ADJ	0.12374341381264717	0.21705619819373245	0.17039980600318982
4607	голосовой_ADJ	голосовой_ADJ	0.24492331550048627	0.21151428788723664	0.22821880169386144
4608	нары_NOUN	нары_NOUN	0.24223506335070275	0.16599155345685698	0.20411330840377986
4609	брайан_NOUN	брайан_NOUN	0.23899023681122683	0.19145986531040618	0.21522505106081652
4610	заявляться_VERB	заявляться_VERB	0.17527233042696883	0.1834625918325828	0.1793674611297758
4611	островной_ADJ	островной_ADJ	0.1752872392362607	0.16650796585838928	0.170897602547325
4612	коучинг_NOUN	коучинг_NOUN	0.15413804611741666	0.2708649331371355	0.21250148962727608
4613	заграница_NOUN	заграница_NOUN	0.17567111103598462	0.2113495608671993	0.19351033595159195
4614	вселенский_ADJ	вселенский_ADJ	0.16699232787534327	0.313173691686857	0.24008300978110014
4615	эндопротез_NOUN	эндопротез_NOUN	0.26984688271220575	0.17881442102572115	0.22433065186896345
4616	выживание_NOUN	выживание_NOUN	0.1693822888117497	0.2678629110395294	0.21862259992563954
4617	оное_NOUN	выживание_NOUN	0.1693822888117497	0.2678629110395294	0.21862259992563954
4618	прописать_VERB	прописывать_VERB	0.15429617816026292	0.18786799487426648	0.1710820865172647
4619	линуксоида_NOUN	линуксоида_NOUN	0.21415777805973008	0.21563942344786388	0.21489860075379696
4620	дербанить_VERB	дербанить_VERB	0.19772405052689304	0.20959145692217263	0.20365775372453282
4621	бриф_NOUN	бриф_NOUN	0.2114942528113894	0.23870552465457467	0.22509988873298203
4622	улюлюкание_NOUN	бриф_NOUN	0.2114942528113894	0.23870552465457467	0.22509988873298203
4623	граматика_NOUN	граматика_NOUN	0.16700552385390144	0.28207069133762575	0.2245381075957636
4624	засилье_NOUN	засилье_NOUN	0.15722366644334992	0.33744897228424053	0.24733631936379524
4625	оон_NOUN	оон_NOUN	0.135958419321206	0.2220187335779351	0.17898857644957056
4626	разделаться_VERB	разделываться_VERB	0.24524998754955368	0.23539843078485104	0.24032420916720237
4627	хронометраж_NOUN	хронометраж_NOUN	0.22497959054235617	0.22034215707603613	0.22266087380919614
4628	валентин_NOUN	валентин_NOUN	0.22052555650225822	0.19484544372462964	0.20768550011344394
4629	турфирма_NOUN	турфирма_NOUN	0.2156330528863737	0.1762774135968835	0.1959552332416286
4630	возрождать_VERB	возрождать_VERB	0.1523544162253184	0.2576320554007011	0.20499323581300977
4631	райх_NOUN	райх_NOUN	0.1714516368177158	0.22245158395721676	0.19695161038746628
4632	триумфатор_NOUN	триумфатор_NOUN	0.2511292557639772	0.20116728108191842	0.22614826842294783
4633	залечить_VERB	залечивать_VERB	0.2544459550190677	0.21777325518635343	0.23610960510271056
4634	синька_NOUN	синька_NOUN	0.2773652993214723	0.19699373176777507	0.2371795155446237
4635	шлыков_NOUN	шлыков_NOUN	0.18716143154222054	0.178712300602428	0.18293686607232426
4636	композитор_NOUN	композитор_NOUN	0.38785973847889715	0.23395600261784325	0.3109078705483702
4637	идиотский_ADJ	идиотский_ADJ	0.21207625320849507	0.3169909392482006	0.2645335962283478
4638	номенклатурный_ADJ	номенклатурный_ADJ	0.16260919423395098	0.2469513282528276	0.20478026124338927
4639	фаворитка_NOUN	фаворитка_NOUN	0.23779002891636716	0.23792017092864698	0.23785509992250708
4640	витязево_NOUN	витязево_NOUN	0.21884557408785862	0.16291954201704323	0.1908825580524509
4641	получка_NOUN	получка_NOUN	0.2525501215937083	0.20923840775696928	0.2308942646753388
4642	колхозный_ADJ	колхозный_ADJ	0.23978959787974521	0.23435457192989712	0.23707208490482118
4643	графика_NOUN	графика_NOUN	0.23110618282749865	0.26817164622650297	0.24963891452700082
4644	почин_NOUN	почин_NOUN	0.1907613951362344	0.2790327749655711	0.23489708505090276
4645	психоделика_NOUN	психоделика_NOUN	0.21670881796185934	0.2989580042739529	0.25783341111790614
4646	митрополит_NOUN	митрополит_NOUN	0.18731272951443192	0.3076025221751141	0.247457625844773
4647	выявить_VERB	выявлять_VERB	0.1135834928700518	0.19878450294866495	0.15618399790935839
4648	последователь_NOUN	последователь_NOUN	0.1701478958344326	0.3388506347120108	0.2544992652732217
4649	преть_VERB	преть_VERB	0.22082119587215748	0.16890639184389106	0.19486379385802427
4650	снос_NOUN	снос_NOUN	0.17740366975113378	0.2615082911094138	0.2194559804302738
4651	разонравиться_VERB	разонравиться_VERB	0.21842158971049191	0.20821766926704766	0.21331962948876979
4652	невезуха_NOUN	невезуха_NOUN	0.20369000048323715	0.2965473824577114	0.2501186914704743
4653	мартин_NOUN	мартин_NOUN	0.21008042689965017	0.19483835835187985	0.202459392625765
4654	фанатик_NOUN	фанатик_NOUN	0.22067401299628445	0.32676495991502974	0.2737194864556571
4655	спех_NOUN	спех_NOUN	0.17968216510291574	0.20080794855388331	0.19024505682839954
4656	занырнуть_VERB	занырнуть_VERB	0.25104810880073647	0.18360737314278747	0.21732774097176197
4657	переболеть_VERB	переболеть_VERB	0.18102592291332337	0.2096572284309326	0.19534157567212798
4658	обочина_NOUN	обочина_NOUN	0.29454224579808985	0.1628896010121144	0.2287159234051021
4659	лионгина_NOUN	обочина_NOUN	0.29454224579808985	0.1628896010121144	0.2287159234051021
4660	комкор_NOUN	комкор_NOUN	0.2013398130995892	0.1705351644671552	0.18593748878337218
4661	короткостволистый_ADJ	комкор_NOUN	0.2013398130995892	0.1705351644671552	0.18593748878337218
4662	пехотинец_NOUN	пехотинец_NOUN	0.3870137100274371	0.21955957905503123	0.30328664454123416
4663	решительно_ADV	решительно_ADV	0.2089011886236342	0.2692840125505927	0.23909260058711346
4664	авиабилет_NOUN	авиабилет_NOUN	0.26484259458004084	0.18230773282376586	0.22357516370190333
4665	расписать_VERB	расписывать_VERB	0.19814449879870372	0.15768316207938632	0.17791383043904502
4666	наговорить_VERB	наговаривать_VERB	0.23114240899793007	0.2881947856905638	0.2596685973442469
4667	ортодоксальный_ADJ	ортодоксальный_ADJ	0.16062168275461292	0.42286585840414903	0.29174377057938095
4668	народнохозяйственный_ADJ	народнохозяйственный_ADJ	0.17030894349858322	0.2414311696822941	0.20587005659043867
4669	уругваец_NOUN	уругваец_NOUN	0.25342775795661104	0.18491115088088134	0.2191694544187462
4670	избранник_NOUN	избранник_NOUN	0.1958801790755682	0.2719711862912475	0.23392568268340785
4671	коктель_NOUN	коктель_NOUN	0.3787451233079341	0.18152783867407668	0.2801364809910054
4672	переменить_VERB	переменять_VERB	0.19874380325016547	0.24618034144429832	0.2224620723472319
4673	любопытно_ADV	любопытно_ADV	0.1811082829304638	0.22209255387158916	0.2016004184010265
4674	повестись_VERB	повестись_VERB	0.2036452486573374	0.2609933442095065	0.23231929643342195
4675	прибавлять_VERB	прибавлять_VERB	0.18968888344532692	0.18883093607057194	0.18925990975794943
4676	спартаковский_ADJ	спартаковский_ADJ	0.21537953292867207	0.1933256602891293	0.20435259660890068
4677	террор_NOUN	террор_NOUN	0.18412030662408593	0.41972729668115116	0.30192380165261856
4678	проч_NOUN	проч_NOUN	0.18724247917062545	0.21469727481323259	0.20096987699192903
4679	канун_NOUN	канун_NOUN	0.19981850726597064	0.20584458244247794	0.20283154485422428
4680	несомненный_ADJ	несомненный_ADJ	0.1500721794553836	0.30871464089266654	0.22939341017402506
4681	когорта_NOUN	когорта_NOUN	0.15774611970438387	0.22213915385837507	0.18994263678137946
4682	фура_NOUN	фура_NOUN	0.4550548671021625	0.17123461026618408	0.31314473868417325
4683	сверхтщательно_ADV	фура_NOUN	0.4550548671021625	0.17123461026618408	0.31314473868417325
4684	тягаться_VERB	тягаться_VERB	0.1793329249481282	0.23097646990248283	0.2051546974253055
4685	теледив_NOUN	теледив_NOUN	0.19486673348923084	0.19984754352276293	0.1973571385059969
4686	увеличиться_VERB	увеличиваться_VERB	0.13740281571513302	0.24174961789356603	0.18957621680434952
4687	антанта_NOUN	антанта_NOUN	0.17557938351894536	0.3006040165461302	0.2380917000325378
4688	безликий_ADJ	безликий_ADJ	0.20858255891880795	0.2813321737798263	0.2449573663493171
4689	фотошоп_NOUN	фотошоп_NOUN	0.28153981370668774	0.24272523512356386	0.2621325244151258
4690	ламповый_ADJ	ламповый_ADJ	0.36053301426538387	0.17311758224168106	0.26682529825353246
4691	улучшиться_VERB	улучшаться_VERB	0.12750946427562576	0.2396114041424129	0.18356043420901932
4692	дорант_NOUN	улучшаться_VERB	0.12750946427562576	0.2396114041424129	0.18356043420901932
4693	вайнштейн_NOUN	вайнштейн_NOUN	0.21077566665462738	0.18375261961663028	0.19726414313562884
4694	нью-джерси_NOUN	нью-джерси_NOUN	0.2154553444217587	0.15701656702996614	0.18623595572586243
4695	безвременье_NOUN	безвременье_NOUN	0.20267056571598094	0.4129873335097242	0.30782894961285256
4696	пятиться_VERB	пятиться_VERB	0.2765905453124565	0.21301506618006508	0.2448028057462608
